,id,handle,tweet
1207,1254151774275096576,mssenator,"Donald Trump’s Debt to China | The New Yorker-Trump, despite his rhetoric, is a participant and a beneficiary of the global economic system that he blames for the gutting of the American middle class.  https://t.co/bkyvWDYZ3t"
1208,1254151774153342978,JeanRushing9,"How a media-distracted Trump ended up derailing his own briefing
https://t.co/urXs2ntayn ⁦@realDonaldTrump⁩ OLD SAYI⁦NG “GIVE A FOOL ENOUGH ROPE AND HE WILL HANG HIMSELF”  ASK JOHN KENNEDY HE KNOWS ALL OF THOSE OLD SAYINGS."
1209,1254151772085514240,becauselogic17,"@Askewtie666 @gamingmentor101 @ladyasterianox @BobMadia1 @vbigelow @stevieanntas @twister_ringer @urulokid @StephFeminist @themouthyoufeed @PPercussionist @KristineWahl @Johnbon91185567 @Random_Phantom_ @AmberKFraley1 @KateMelady @shrillandchill @neithskye @PhoenixTruths @Trying2beagood1 @AbortionChat @youngmelton42 @ChiliDo21553756 @Angel1350852961 @ShreksPussyYum @squishsmawmaw @TheNativeAngel @notabrokenthing @NekoKitten5 @altamontsupreme @TTasticDesigns @CoxeAnne @DoomSperg @bradleycgibbs @LilMotherHooker @WednesdaySkye @BlatantSockPupt @k3rn3lhack3r @ItmeStaroots @NoaDNP @dswhisperer2 @sophieb07010720 @heidiblooms @readthebooks2 @TheShad78631449 @Shamar_Ezer @diabolicalsauce @Muireannin1 @gwshyejin @whit3mal3 Yeah. My page will tell you pretty quick where I stand on Donald J. Fucking Trump. 

That doesn't change the fact that you speak just like his supporters. We're trying to have a debate here and all you care about is your own ego. Have an actual idea for once. I'll support it."
1210,1254151767744487426,TheRachelBrant,OMFG Donald trump is literally the most dangerous person... https://t.co/UkYRrB6bZh
1211,1254151765626441729,ChibuikeOkoh,@twitod @zelly1 @neiltyson That's what Donald Trump said https://t.co/7urxAAjOjQ
1212,1254151761683722247,deLIBERnATION,"Trump Laundry Organization Seeking Aid From U.K., Ireland For Golf Resorts
Donald Trump’s dual roles as a president and a private businessman with his hand out to foreign governments raise ethics concerns.
 https://t.co/ceG0x12RMG via @HuffPostPol"
1213,1254151756222783489,ShitPosterBot,I fucked myself because it nipple crippled Donald Trump.
1214,1254151749805449216,charliechar,Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/1cE59jvKUU
1215,1254151748056281089,soggystella1,@JDScholten @Solutions2Work @USPS Donald Trump is a joke.
1216,1254151730327158790,Paulsabigun,"news just in 

a USA vicar has committed suicide  after injecting disinfectant .

Donald trump is being charged with bleach of the priest"
1217,1254151712589467659,ricpendergrass,At Least 30 New Yorkers Reportedly Ingested Household Cleaners Since Donald Trump’s Controversial Comments https://t.co/AOHVmylI6l
1218,1254151708827058185,NJTrainDelays,"@AmericasKeepers Say it loud, say it clear: Donald Trump needs to resign over his handling of the coronavirus https://t.co/LrtFHJfQbE"
1219,1254151695925309441,MariloPozasC,Republican Group Asks Americans A Critical Question In Scathing Anti-Trump Ad https://t.co/Yr8my7XzUx
1220,1254151690577686528,sucameSunjeh,Naona case of Mike Tyson n Donald trump taught u well. https://t.co/ZVpEG84PHT
1221,1254151686211297281,HeyLockett,"People who can't successfully articulate the contraction of ""you are"" have a sudden expertise in explaining the supposedly subtle nuances of Donald Trump's language re: disinfectant and UV light.  Sometimes the punchline is in the headline."
1222,1254151686064652290,Bluekriss66,Is it just me or does anyone else think that Donald Trump is an absolute weapon. The things he sais are so weird and bizarre it makes me so glad we have our lovely Queen Elizabeth.
1223,1254151684118343680,FedihaDaMak,"@realDonaldTrump Wow!! Who's dumber? I'm really curious. Donald Trump for  questions/suggestions about injecting disinfectants &amp; using UV lights inside the body to kill the Coronavirus? Or @realDonaldTrump supporters (MAGA cult) who believe that he was being sarcastic?

#COVID19
#SaturdayThoughts"
1224,1254151682021343232,SenBuydsd89,"@gadyepstein @SebGorka Whaaaaaa?  Are you insinuating that the Left makes up shit with the intent of making Donald Trump look bad?
Nooooooooo!!!"
1225,1254151676581351424,WillieKing70,@HOBrien_Author @realDonaldTrump @POTUS Hey I voted for Donald Trump's he have my support up till this he has his hands in this hes the one who issued a state of emergency hes the one who continues to talk about the data even though there's evidence to show that the virus is not what they said it was.
1226,1254151646675742720,StyxMaker,White House reporters kept their cool and kept demanding answers despite Trump's bullying meltdown https://t.co/fZI1R1j4k6
1227,1254151645048569856,TheOnly313Girl,"@LogisticsEnhan1 @BarackObama @JoeBiden 26 million jobless claims thanks to my incompetence.

- Donald Trump"
1228,1254151609388421120,NomadicIndian2,"Now is the perfect time for Trump to invade North Korea and declare himself as its emperor. So when he loses the US presidential election, he can always go and rule Korea lmao 😂 North Koreans &amp; Donald are perfectly made for each other."
1229,1254151579982331911,WritingFactory,"The world has been laughing at Donald #Trump since the day he declared his candidacy, being a racist incompetent, dangerous idiot. https://t.co/RtJ0huYIwK"
1230,1254151568380899328,Dawnmmirabelli,"@StarrMass @DMPCE1 @smarchivist @ericgarland @Dovewoman1 I watched it because I actually have friends that believe in this shit! I don't know how to get through to these people? I don't want them in my life anymore. They will believe Democrats eat babies but, Donald Trump is not a crook ???"
1231,1254151554946531330,Andbwell,The primacy of Domestos politics  https://t.co/RHiP9iyXLI
1232,1254151551989530624,CoachGayle,@GeraldoRivera Don't look for a job as a talent scout if you think Donald Trump is good at deadpan.  Your emotional intelligence is abysmal. https://t.co/MSHuh6Xtu6
1233,1254151538957664256,amadril,"Trump's ""mental impairment means he cannot think strategically or in abstract terms,"" claims psychiatry professor https://t.co/zjX6Ug8Uq0"
1234,1254151529738596352,cejc1969,"@SRuhle We do not Agree 
Donald j TRUMP IS feeding the money to HIS FRIENDS   TIME           FOR JUSTICE"
1235,1254151526026788866,herrbutzie,"Donald Trump has left America in a state of danger, despair, &amp; economic depression. We cannot allow him another term.
 
Joe Biden is the best choice to lead America through our worst crisis in a century.

This ad starts airing today. Help us keep it on TV https://t.co/rwlzjJMKpy"
1236,1254151516220542981,kelly_breck,"@TheDemCoalition “The fact that there are warnings like ""Do not drink"" on bottles of bleach makes me realise that Donald Trump can become president.”  Ricky Gervais. 2016"
1237,1254151500105953288,ChiTsportsFan,@realDonaldTrump @GOP @SenateGOP @TheDemocrats @foxnewsalert @FoxNewsSunday @foxandfriends @cnnbrk @nytimes @washingtonpost @JoeBiden THIS IS WHO POTUS  LISTENS TO WHILE THE WORLD 🌍 SEARCHES FOR FACTS &amp; TRUTH TO KILL A VIRUS THATS KILLING US! https://t.co/3SvrzrVinU
1238,1254151493994909696,ed080850,@RWPUSA So Donald Trump  is the new Jim Jones?
1239,1254151481122406400,Poohinmaking,"Don't drink the MAGArita!🤦‍♂️
Side effect lyin excessively even when it makes no sense!

MAGArita-1part Lysol,1part purell,splash of bleach&amp; hydroxychloroquine to taste Leave in sun to soak up Rays for one hour. Drink/head2rally!
Make Happy Hour Great again!
https://t.co/8jOPNYAJhK"
1240,1254151479218167808,Michael_Finberg,"Debacle of Trump's coronavirus disinfectant comments could be tipping point
https://t.co/459Tr4SMaP The tipping-point? @CarriBugbee @DavidCayJ @yaneerbaryam @Mickeleh @LeslieLehr1 @JoeTrippi @WriteToSell @tribelaw @billmaher @NateSilver538 @SariArhoHavren @JohnWDean @frankrichny"
1241,1254151470603292673,ChristyWidener1,"@Timcast Even more fake news! Since when do New Yorkers believe one damn thing Donald Trump says? If it can immobilize a bunch of idiot Democrats then let natural selection take over. But if you think we believe they’re doing this because of Trump, just more #FakeNews"
1242,1254151462281764876,ndadauhuru123,"@DonaldJTrumpJr @nytimes @JoeBiden Sigh...I'd list all their names but this article already has. It's a good way for you to bond with Daddy, since it's doubtful bonding with you is the last this he wants to do.
Read up, junior!

https://t.co/uNigLbJhyr"
1243,1254151447425552388,mnagel678,Which American politician would you wish COVID-19 symptoms upon and why Donald Trump ?
1244,1254151434024689664,NJTrainDelays,"@AmericasKeepers Say it loud, say it clear: Donald Trump needs to resign over his handling of the coronavirus https://t.co/LrtFHJfQbE"
1245,1254151421936586752,opiedog8,@realDonaldTrump Donald Trump is corrupt and sick!
1246,1254151421429264385,ksecus,"Now if we can get his resignation .

https://t.co/5DSSPNRXcx: White House considering scaling back Trump's daily coronavirus briefings in coming weeks.
https://t.co/yxe7IHhRaR

via @GoogleNews"
1247,1254151403762847747,JoeRiley0311KAG,"Joe Biden isn’t sheltering in place in his basement bunker because of the pandemic, he’s hiding from Tara Reade,” Donald Trump Jr. tweeted Friday."
1248,1254151399706951681,DelaneyMorgan11,I still can’t believe Donald Trump is President of America
1249,1254151394061430794,friesologyyy2,Everyone hate Donald trump so.... https://t.co/i88MSexTFF
1250,1254151374096535552,jeff63873475,"@realDonaldTrump The trump experiment was a complete FAIL. 
The American people don't like him, in fact many people say they are repulsed by donald trump
Pack your bags trump, you're out in Nov.

Rasmussen approval 43%
Gallup approval 43%  Very Bad"
1251,1254151365393182720,whelan1010,"@tonyposnanski @realDonaldTrump Not only do we not get his sarcasm, we are deaf now we are blind.  Give it rest Donald Jong Un Trump, we know who you are a fu$king liar."
1252,1254151363715649539,Dean11216654,@ggreenwald There you go again defending one of Putin's darlings Donald Trump.
1253,1254151355134087177,Olag0ke,@Quinnabiola Donald Trump
1254,1254151331310419971,DobiesEugene,@KevinDobies Donald Trump a Fear monger and racist and xenophobe. We will DEFEAT this promotor of Hate and actually start to make America Great Again. November 3rd we MUST all vote for @JoeBiden and @harrisonjaime . Two people that care about us all.
1255,1254151325962711043,RycroftStephen,@elliot_gonzalez I think she is a distant cousin of Donald Trump.........
1256,1254151322330443779,BirdAntifa,@TomDotCom2 @spac3kitt3n @ProudResister Donald Trump.
1257,1254151319973175297,JamesLamancusa,"Don't want Trump, nor GOP. Latter product of former. Trump or worse was inevitable outcome of gradual/steady deterioration of GOP starting w/anti-govt Reagan era. Replacing DJT w/one of his GOP complicit enablers not solution. Dems must defeat DJT &amp; GOP.
 https://t.co/JyywF76vPX"
1258,1254151311085522944,JanineLWard,@shaunking Are you going to equally go after Trump for his 25 women accusers?  You know fair is fair!  https://t.co/IG7TFhMJCK
1259,1254151299035205640,brownguyburns,@nmorel1971 @DonaldJTrumpJr Don Jr. One asshole named Donald Trump wasn't enough
1260,1254151297202348035,klassalle,Donald Trump's handlers begin laying the groundwork for his failing health - Palmer Report https://t.co/xdKossfx0j
1261,1254151294471847936,EffDonaldTrump,"Fuck you, Donald Trump"
1262,1254151284220809216,MarleneDermer,"People in Maryland Flooded an Emergency Hotline to Ask If They Should Take Trump’s Advice on Disinfectants - 😱 Vote him out, please! #Covid19 #disinfectants  https://t.co/SA8zQ4LayP"
1263,1254151281284911110,boxdog1031,@Acyn ‘hundreds of governors’- Donald John Trump
1264,1254151266617491465,BanKally17,"Nowhere has brainwashing and propaganda been more effective than in demonizing and slandering North Korea Korea.

 Got ostensibly 'progressive' people sounding like Donald Trump"
1265,1254151258534866944,vewsmith,"Debacle of Trump's coronavirus disinfectant comments could be tipping point. ""Boy that is some high standard for tipping point which should have been 3 yrs ago.What does it f**ing take to be taken seriously for legit psychopath? Asking for Trump.""

https://t.co/LXnromKfcx"
1266,1254151246879096832,MichCurmudgeon,@GOPChairwoman Do you really want to make a single allegation of sexual misconduct an issue? #stormy #pussygrabber https://t.co/VCAROzEK6T
1267,1254151235852070912,DonVonCrump1,"_ I named everyone. I named everyone I thought were co-conspirators at the time. So I named Alan Dershowitz, Donald Trump, absolutely the Clintons, ""said Farmer in an audio clip. “These are people I saw come and go, of whom I knew they were part. #Epstein https://t.co/WKdzttTE5b https://t.co/HD5hgP8nSJ https://t.co/4d9Xe1OAcS"
1268,1254151221448974336,vycegripp,"@iamcolinquinn No, the story of the year will be Donald Trump loses the election and a civil war breaks out because his supporters refuse to believe he lost."
1269,1254151213978968065,AliDagnes,"My husband is a former AG at West Point and organized two USMA graduations (one with POTUS Bush). He says this is dangerous, expensive, and foolish. I believe him.   https://t.co/aVaRG7Sv9B"
1270,1254151206022324225,smbwalker64,Former Apprentice Staffer Noel Casler Accuses Donald Trump of Drug Use https://t.co/axhaQXaHWy
1271,1254151201148604416,ij1971,"@EpiEllie And Piers Morgan got unfollowed by Donald Trump.,...what a day on Twitter! 👌"
1272,1254151188041228289,kissedutainment,"@telly00869434 @harpreetkdha @potter_kitty @peterdaou Demonrat values* are apparent. 
And it’s all right there in black &amp; blue. ^^^

Dems not about what’s best for *America*. It’s only about “defeating Donald Trump”. If you actually had the capacity to build a better sand castle.... you would just build it. 

Time reveals all."
1273,1254151185776271362,CalciteAsh,"Joint Statement by President Donald J. #Trump and President Vladimir #Putin of Russia Commemorating the 75th Anniversary of the Meeting on the #Elbe 
#GOP #UNIDO #DNC 
https://t.co/JiZr8i0zoK via @whitehouse"
1274,1254151169490014214,reeconasty,joe biden is the most uninspiring candidate 💀 even donald trump was more interesting
1275,1254151166197411840,therealbill2,@robbystarbuck @realDonaldTrump Joe Biden has never really worked hard in his life not like MR. DONALD JOHN TRUMP this president deserves a lot more respect! he has my vote.
1276,1254151163232034816,kelly_breck,"@SurfingBlue2020 “The fact that there are warnings like ""Do not drink"" on bottles of bleach makes me realise that Donald Trump can become president.”  Ricky Gervais 2016"
1277,1254151162435174401,RicksterRicks,New York Daily News Hits Donald Trump With A Caustic New Nickname https://t.co/kahY5yQixl via @Yahoo
1278,1254151154658881542,jenniek41908,"@schiffless @ryanandvicky @TalbertSwan @BarackObama On March 31st :”Donald Trump on Tuesday warned Americans to brace for a “hell of a bad two weeks” ahead as the White House projected there could be 100,000 to 240,000 deaths in the U.S. from the coronavirus pandemic”https://t.co/6UKsHCMkWj"
1279,1254151151257153536,PatMatuseski,"#THEDULLARD Donald Trump is too big of a DOLT to speak publicly (unless it is in front of his lil dullards)!!

#TrumpLies #CostLives and most people are not too stupid to see #theTRUTH! 

#REJECTPROPAGANDA from #THEDULLARD Donald Trump and #allrepublicanlegislators #VOTEBLUE2020 https://t.co/tqc2ftQelA"
1280,1254151136438824960,saeda_shalhout,YOOO DONALD TRUMP IS ON ANOTHER LEVEL OF DUMB ??? https://t.co/RRUBV1k9Xo
1281,1254151133339308037,GOPocalypseNow,"If Kim Jong-un is indeed death, Donald Trump will likely express more genuine sympathy for him, than for the all 53,000 Americans who died because of Donald Trump's incompetence combined"
1282,1254151121444065280,unocelestial,Coronavirus reveals how Trump got away with so many scams https://t.co/WZ895KaWxI via @SunTimes
1283,1254151104520163332,Christi90711921,"@1proudliberal @gtconway3d @realDonaldTrump Ya, Canada is making fun of Trump. We love the United States. We just don’t like Donald Trump because he’s a jack ass. He’s ruining your beautiful country one major gaffe at a time."
1284,1254151102263635968,StephenMintus,@ShimonPro @gtconway3d Thanks to Donald J. Trump. Liberate America from Trump in Nov.#maga
1285,1254151097738047490,RickB57453936,"@RyanAFournier Flyn was about to expose the Obama administration's criminal and corrupt activity to Donald Trump, so the left set him up"
1286,1254151096219525120,CalciteAsh,"@realDonaldTrump Joint Statement by President Donald J. #Trump and President Vladimir #Putin of Russia Commemorating the 75th Anniversary of the Meeting on the #Elbe 
#GOP #UNIDO #DNC 
https://t.co/JiZr8i0zoK via @whitehouse"
1287,1254151094344744966,TylerBlackwell4,"@FactsMatterPpl @littledebskis @RealSteveCox @JoeBiden Again, where’s your evidence? You’re clearly not unbiased in this, given your expressed support for Donald Trump, so your word isn’t enough. 

Meanwhile: https://t.co/tNnhlY0TYN"
1288,1254151086379864065,AntiqueAli,"Donald Trump’s company is seeking handouts from foreign governments for three struggling golf resorts, in what one legal scholar called a ""flagrant"" constitutional violation. https://t.co/1xlLGUQOSC via @HuffPostPol"
1289,1254151082433003523,LuisCam78177700,Is Donald Trump Benito Mussolini? https://t.co/PTe9HnCqGo via @YouTubele
1290,1254151077840031744,sohilgupta,"Kanye West and Donald Trump are living proofs you don't need any talent or smarts to be a billionaire, or to be the President of the United States. 

https://t.co/XkKp63mQ4a"
1291,1254151074652590080,HolliResists,Donald Trump Jr. should've been a blowjob.
1292,1254151066167451650,wilxem_,"Kim Jung Un : meurt

Donald Trump actuellement : https://t.co/zRdR3rl5vV"
1293,1254151043559993344,DemGenZ,"Rose 🌹 Twitter has never/ will never care about defeating Donald Trump. 

They’d rather vote for him. Disgusting."
1294,1254151043497119744,A_Radio_Free_Am,@Steel_Donkey Yeah. That might be the big difference between James Joyce and Donald Trump.
1295,1254151027584045056,Thevocalkingpjm,Donald Trump you are next 😍
1296,1254151006075715584,jimbo_sims,"""Deadpan"" being, of course, short for ""deadly pandemic,"" and baby, no one makes pandemics MORE DEADLY than Donald Trump. https://t.co/L1CLagOLX8"
1297,1254150992876105728,andyojones,@BarackObama @JoeBiden Donald Trump does drive people apart. He also drives his supporters crazy with his lunatic medical advice. I will be voting for Joe Biden this November.
1298,1254150985842397186,williamwruz,"“just work harder” 

ok kylie jenner self made billionaire 

ok donald trump small loan of a million dollars 

like duh of course is easy for you to be successful by “just working harder” if most of the hard work was done for you already"
1299,1254150960395489281,Lescromps,@364690 @GawainTowler Old Donald Trump would charm the pants of her
1300,1254150959363551232,tinyball0fmochi,The song As The World Caves In is actually a political fanfiction between Donald Trump and Theresa May... https://t.co/VjF4MnQDsC
1301,1254150942116593665,p_pskart,@chuckupd Just insert@chuckupd anywhere you see Donald Trump and it makes sense!
1302,1254150924861411334,JoeRagu2u,"@My5ticMadman @Rellyluvsfairen @TrumpWarRoom Joe Biden under investigation for another rape charge!
Democrats out to destroy two black Congress people Democrats for saying something nice about Donald Trump!
The Democrat party is the party of racism and Hate! And selling out America to the highest bidder like Obama did"
1303,1254150908080009216,drbeno,"@realDonaldTrump it isn't the real NEWS MEDIA Donald you can see what you was talking about and watch when you ask the other person for something . nobody ever say you was talking to this brainwashed lady .
you know that you are a dumb childish Idiot Trump .
time you leave !"
1304,1254150902547730438,mj_hyland,Guinea Pigs React to Donald Trump https://t.co/nNX87jNYIu via @YouTube
1305,1254150902249897987,liles_frances,"I can’t stand the fact that now every time I look at Clorox, I will always think of Donald Trump."
1306,1254150891369791488,Glasses197640,"In a world run by business there is only 2 things on peoples minds right now, &amp; that’s Health &amp; wealth. So here is a song Donald Trump can’t wait 2 here the American people sing, &amp; if it was solely it 2 him, they wouldn’t have stopped singing it https://t.co/0GxwMIOm3G"
1307,1254150883635605506,WiddecombeB,"@jtam00 @mcenroejack @jeffsessions @TTuberville @michellemalkin Not all of them, take Donald J Trump for instance and people who agree with him."
1308,1254150880330465280,leo_ayala01,"Some people just want to see the world burn. Sad, this is just sad and painful to listen to.  https://t.co/0DND9PlWMp via @nbcnews"
1309,1254150874710016000,DavidMa35376344,@4YrsToday @lissasno1fan Donald J. Trump The Greatest US President Of All Time!🇺🇸 https://t.co/B2twhqsH5u
1310,1254150862185922563,toonsmag,@DelaTorRick Like it! We would like to invite you to visit our caricatures. https://t.co/9D4djZqK8l
1311,1254150860986290179,uhhmmily,Imagine you start talking to someone and everything seems great. Then you stumble upon their likes and you see Donald Trump and common white girl type content in there. Would need to re-evaluate
1312,1254150858302009345,fantapants67,@susie_mccabe @DarrenConnell87 ‘I was shouted’ part I put down watching Donald Trump pressers
1313,1254150844536295426,Mic_Anon,"@MaynardGmaynard @ForthepeopleF @NBCNews Theres literally a video of Donald Trump, saying it in the middle of a press briefing like a week ago.. What more do you want? Your hearing it straight from the horses mouth"
1314,1254150843026354176,LCossio_1,"@GOP @parscale This is a joke, right??   Absolutely no one in this planet could possibly be worst than Donald Trump!  No one!!!  @gop have allowed him to destroy our country and 50,000 people and counting have died due to 💯 incompetence!!  Republicans are corrupt!"
1315,1254150841889624065,AgtRigor,"I'm convinced that his deluded followers will let Donald Trump get away with literally anything, they're too far gone, and the balance of powers in US has failed because congress (especially senate) don't hold their presidents accountable for wrongdoing.
https://t.co/OVroQiHi0m"
1316,1254150837380812803,Cronikeys,"@TheDrezna What I’m trying to say is we should dispel once and for all with this fiction that Donald Trump doesn't know what he's doing. He knows EXACTLY what he's doing. Donald Trump is undertaking a systematic effort to change this country, to make America more like the rest of the world."
1317,1254150819039064066,mikekemp60,"@RealJamesWoods @WiddecombeB I can’t believe anyone would still support the imbecile that is still fraudulently in the White House.
Donald Trump should be in jail for crimes against humanity."
1318,1254150811766206469,Amber_DFWGirl,@realDonaldTrump You Liar Donald Trump https://t.co/ah3zEfqtpn
1319,1254150808418963456,MAGAHOPE1,@KamalaHarris @marceelias Thank you Donald Trump for being Strong. We LOVE the way you constantly Embarrass the sissy Liberals. They go absolutely NUTS. Thank you 😊
1320,1254150802140278789,MsBeeCount,"Say it loud, say it clear: Donald Trump needs to resign over his handling of the coronavirus https://t.co/YK1P8D8EJL ..#TrumpLiedAmericansDied 
#TrumpLiesAboutCoronavirus 
#TrumpIsKillingAmericans 
#TrumpIsDangerous 
#TrumpisaNationalDisgrace"
1321,1254150801917906945,IceManNYR,"Did @charliekirk11 know: Donald Trump said he trusted China and praised their coronvirus response mutiple times.

...The same China that was not transparent about the virus.

Why isn’t the conservative media all over this?

If his last name were Biden I’m sure they would be.

🤔 https://t.co/nqy14qHHnK"
1322,1254150793441284099,LadyLornaLake,"""THE EMPEROR'S NEW CLOTHES"" CAME INTO MY MIND - SURELY NOW PEOPLE SEE HIM FOR WHAT HE IS??  A GAME SHOW HOST AND NOTHING MORE THAN THAT!!
Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/Fo9Wacp3Ts"
1323,1254150793030021120,Pacific99610333,"@TrendyNow1 DailyMail claims Trump owes China $211b but the b is a typo since other sources say millions.

https://t.co/lfsKctaT5v

Just sad all politicians seem bought and paid for by China though Trump tries the hardest (in public eye) to resist. Who do we trust now?"
1324,1254150779256143876,NewsNetNews,White House considering scaling back Trump's daily coronavirus briefings in coming weeks https://t.co/NBs5STrZsg
1325,1254150775816753157,zatawa2,Debacle of Trump's coronavirus disinfectant comments could be tipping point | Donald Trump | The Guardian https://t.co/clKNHF5BtK
1326,1254150773270855680,Bobbifett,"Trump unfollowed Piers Morgan, I’m so chuffed                         Donald Trump unfollows Piers Morgan after GMB host blasted him
 https://t.co/fN2JUZIHLm"
1327,1254150760700534784,kevtellier,Donald Trump’s Debt to China https://t.co/IRdDnTzFLR via @NewYorker
1328,1254150758733279232,muchamadhusyein,"Ok ok  thank you Mr President Donald J. Trump

Wait... Wait... 

November Is Coming... https://t.co/ZrRoQRZydu"
1329,1254150745475219459,shehzadyounis,"President Trump’s aides and allies are increasingly worried that his lengthy appearances at daily coronavirus briefings may backfire politically, and White House officials say they are evaluating whether to reduce his participation in news conferences. https://t.co/6kX3xRfiQC"
1330,1254150743721938945,herrbutzie,Donald Trump: Unfit. Unwell. Unacceptable. - YouTube https://t.co/unBTAn1Kt5
1331,1254150740341395458,nanmac321,Donald Trump just gave away his real reason for trying to squeeze the Post Office – and it’s not about the election https://t.co/0dXOF74s6z via @PalmerReport
1332,1254150739846483975,youloveamerica1,"@malsfunctioning @DavidRoyNYC @DeAnna4Congress @funder @realDonaldTrump No, he said inject it
Here's the proof stable genius 
https://t.co/vlQnNFqKbj"
1333,1254150739418648576,golfnuts2,"⁦@realDonaldTrump⁩ you are being laughed at across the world, your a fucking idiot!! https://t.co/ZwIF5OzdKS"
1334,1254150729314508805,yelm030,Donald trump: im taking a comfersasion the other guy: hmpf... i like your hair! :D XD https://t.co/FXmYxo3mmr
1335,1254150716949659648,Mohd_abdul_,Bro you are disrespecting Donald Trump 😭🤦🏾‍♂️ https://t.co/STEdolIZ0Z
1336,1254150713250394113,gary0003,"@realDonaldTrump Thank you, President Donald Trump, for the help you have offered to our country. God is going to reward you for such a noble gesture."
1337,1254150706958725120,Utopian1776,"@realDonaldTrump @POTUS Failing Donald Trump should cheer himself up and protect the presidency with a good old chug of bleach!

https://t.co/nbcwrNLGqW"
1338,1254150702823354371,girlpolitik,"A President for All Americans""  #TRUMP2020
Donald J. Trump Ministry #45 - #46 #JesusCulture 
""RegenerationTRUMP!"" #ClimateChange
""One U.S."" ""As One""  America
""First Advocate for Women""  (President Trump)
""Change America TRUMP""  #Jesus https://t.co/R9IudnXMGx"
1339,1254150692287242251,tooyoungsky,this is my daily fuck donald trump simon cowell and jeff azoff tweet thank u
1340,1254150691578351617,NLETranslator,"@Nlechoppa1 Choppa said: Donald Trump Put a hit on Kim Jung Whu or whatever it is. Rest in piece regardless, he was a gangster always who always stayed strapped."
1341,1254150689531494402,BKPragmat,@realDonaldTrump @WhiteHouse “I was asking a question sarcastically to reporters like you just to see what would happen.” - Donald John Trump (#LIAR)
1342,1254150671198236673,BrendaT14453087,"@ReadeAlexandra You have changed your story. I am still voting Joe Biden over Donald John Trump, Sr. Bernie Sanders will never be the nominee. Get over yourself. Voters made their choice. You can Vote Trump. They are both 2 old White men accused of assault. I believe Joe."
1343,1254150668476129292,Susan54306774,@DavidJHarrisJr @DonaldJTrumpJr Yes. Thanking Donald Trump is “disgusting”.
1344,1254150651157852161,mapplewhaite,@ananavarro @RandyRainbow Donald Trump block Pier Morgan after this post  😂 😂 https://t.co/4NY8P2goDB
1345,1254150638721814529,PortakalManuel,"Fareler terkediyor

Donald Trump Unfollows Piers Morgan On Twitter After Coronavirus Criticism | HuffPost https://t.co/fK4tvVxHkr"
1346,1254150631226347526,NewDutilly,"@realDonaldTrump To late Donald everything's been recorded, Your lip service does not trump fact"
1347,1254150617095786496,brabant_jerry,Donald Trump singing malayalam song during India visit Amina thatha https://t.co/MTQMXupkkW via @YouTube
1348,1254150608673812480,fourie_art,"@Eiggam5955 If you are afraid, just imagine what hell donald trump is going through.

A long prison term is waiting."
1349,1254150607193202690,MazzyWoW,"@defineparanoia @maddenifico ""Bernie supporters don't support us wtf""
also them 
""Bernie supporters are fucking terrorists who actually want donald trump even though they are further left than us by support universal healthcare and free schooling"""
1350,1254150600549453824,GhostofTomJoad9,"@realDonaldTrump Donald Trump is a mass murderer.

Trump's incompetence and malfeasance, calling Covid a hoax repeatedly both on social media and on Fox, has caused thousands of needless deaths.

#massmurderertrump
#trumpliedpeopledied"
1351,1254150589656846345,GuardianAus,Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/4N3qPZTe92
1352,1254150576813850626,Peggysfirst,@realDonaldTrump Donald Trump is corrupt and sick!
1353,1254150548619554816,Wiggle_Worm,"I don’t like to post about politics but Jesus... Joe Biden, Hillary Clinton, Bernie Sanders, Ted Cruz, Donald Trump. How the hell are these the choices we have been given? This is the best we can do? Something has got to give we need a level headed leader."
1354,1254150541682388992,Zelgert3,@realDonaldTrump You’re crazy. #FakePresident  https://t.co/KzPWka95oe
1355,1254150533683851264,lisko52,"Donald Trump is a joke! Do never hear his stupid directions! Because of his behavior too many people has died in that horrible pandemic called Corona!! Donald should look at the mirror... if he he ever has owned one, now is time to get one."
1356,1254150531154685955,LightNwaves,"@C_3C_3 Ultimately, it's the media making the suggestion.... NOT Donald Trump!

If anyone does die from this, it's on the MSM's hands... and I have a feeling they will RELISH it."
1357,1254150529699049473,AbpositiveJack,"@GOPLeader @realDonaldTrump While Democrats have been protecting our Constitution and the American people from the buffoonery of the GOP, Donald Trump has only been concerned with committing: 
• Corruption 
• Crimes again humanity
• Conspiracy 
• Extortion 
• Negligent homicide
• Obstruction"
1358,1254150527673221120,SavvyCivics,"Next time tRump or GOP-hypocrisy knocks on Hunter Biden or China, reporters must ask him about the 2012 loan from the Bank of China.
""Donald Trump’s Debt to China""
https://t.co/3GBX4xvFce"
1359,1254150519024689152,starflyergold,Fintan O’Toole: Donald Trump has destroyed the country he promised to make great again https://t.co/rRuDdpZQUi via @IrishTimesOpEd
1360,1254150516684345352,MarecekJason,@RyanAFournier If it were Donald Trump he would be guilty already!! Investigate!!!
1361,1254150512087371782,ProgressiveKaye,@MysterySolvent I truly do not give a damn. I'm too busy worrying about Donald Trump killing my family and destroying my country.
